Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),,,,,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Sleep duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
3/30/21,8,1765.593791,364.616888,,,,,,,,,,0.33279677,1.072345376,0.265105546,824,,,,,,884223,67592,,,,
3/31/21,22,1805.410078,1146.142391,1,1,,,,,,,,0.598208544,1.369711518,0.254859596,1939,,,,,,1668276,,,,,
4/1/21,16,1801.797099,771.0101702,,,,,,,,,,0.369621156,1.185733438,0.253579199,1667,,,,,,1611094,,,,,
4/2/21,6,1775.283993,417.733912,,,,,,,,,,0.358551638,1.364643216,0.276631832,1020,,,,,,1191485,,,,,
4/3/21,7,1746.610364,412.3960062,,,,,,,,,,0.434050976,1.076083779,0.253579199,1447,,,,,,737681,,,,,
4/4/21,21,1866.557478,976.30615,,,,,,,,,,0.676033467,1.618091822,0.293253571,2241,,,,,,2497175,60982,,,,
4/5/21,14,1767.218581,898.2150354,2,2,,,,,,,,0.74862572,1.556818366,0.253579199,1681,,,,,,1063839,,,,,
4/6/21,14,1729.772108,577.6796681,,,,,,,,,,0.427444217,0.716338038,0.249437273,1362,,,,,,471190,,,,,
4/7/21,20,1774.278119,1045.512679,2,2,,,,,,,,0.659482381,2.879707098,0.259585023,1981,,,,,,1175566,,,,,
4/8/21,8,1721.042182,392.7973001,,,,,,,,,,0.881219113,3.109471321,0.253579199,1214,,,,,,333027,,,,,
4/9/21,26,1822.912499,1277.153478,2,2,,,,,,,,0.526532606,1.41906929,0.25145188,2382,,,,,,1945277,,,,,
4/10/21,35,2013.987607,1302.74798,,,,,,,,,,0.516783154,1.544093728,0.253579199,2429,,,,,,4969326,,,,,
4/11/21,7,1762.003459,300.7427738,,,,,,,,,,1.154150216,2.650000095,0.303248167,834,,,,,,981301,,,,,
4/12/21,32,1898.043343,1361.258708,,,,,,,,,,0.679182644,18.88289452,0.276631832,2463,,,,,,3134335,,,,,
4/13/21,6,1752.29061,376.9979529,,,,,,,,,,0.627976417,1.453791022,0.249139741,870,,,,,,827582,,,,,
4/14/21,16,1908.87489,681.9674381,,,,,,,,,,0.67635705,1.328796744,0.265105546,1568,,,,,,3305689,,,,,
4/15/21,6,1751.41857,552.4962201,,,,,,,,,,0.609911311,1.261650681,0.249199018,1323,,,,,,813779,,,,,
4/16/21,4,1738.654593,388.4047334,,,,,,,,,,0.537079088,1.094300747,0.252264589,911,,,,,,611770,,,,,
4/17/21,8,1721.787484,442.8957324,,,,,,,,,,0.599945284,1.728157282,0.265105546,1011,,,,,,344824,,,,,
4/18/21,4,1743.103433,258.0929624,,,,,,,,,,0.301217633,1.310743332,0.258183599,629,,,,,,682179,,,,,
4/19/21,34,1841.162131,1431.756166,,,,,,,,,,0.740856002,1.509558678,0.265709251,2659,,,,,,2234109,,,,,
4/20/21,10,1754.511374,405.45807,,,,,,,,,,0.936434811,2.256232977,0.269345224,869,,,,,,862728,,,,,
4/21/21,15,1804.256854,713.0737829,,,,,,,,,,1.525991073,3.319999933,0.24637036,1393,,,,,,1650023,,,,,
4/22/21,7,1732.550613,426.7092099,,,,,,,,,,0.606416542,1.1624614,0.253579199,1209,,,,,,515165,,,,,
4/23/21,6,1790.03317,543.7218645,,,,,,,,,,0.89041415,2.19883132,0.253579199,1228,,,,,,1424912,,,,,
4/24/21,9,1778.368539,708.0644338,,,,,,,,,,0.566046464,1.252720833,0.253579199,1555,,,,,,1240302,,,,,
4/25/21,6,1753.014727,358.7096944,,,,,,,,,,0.455272099,1.31389606,0.253579199,822,,,,,,839041,,,,,
4/26/21,21,1825.209628,1344.156896,1,1,,,,,,,,0.602924634,1.290113211,0.254353106,2410,,,,,,1981634,,,,,
4/27/21,14,1783.280617,635.8363399,,,,,,,,,,0.482235176,1.148972511,0.253579199,1564,,,,,,1318043,,,,,
4/28/21,20,1802.046184,798.0950329,,,,,,,,,,0.54940677,1.184977412,0.24416329,1657,,,,,,1615038,,,,,
4/29/21,12,1806.363372,609.383202,,,,,,,,,,0.413325673,1.022583008,0.256648809,1339,,,,,,1683362,,,,,
4/30/21,7,1820.511262,528.5933402,,,,,,,,,,0.42843713,1.840145588,0.253579199,1601,,,,,,1907274,,,,,
5/1/21,3,1762.574337,156.1028337,,,,,,,,,,0.511556912,1.127955198,0.253514111,834,,,,,,990336,,,,,
5/2/21,3,1724.290235,278.9203544,,,,,,,,,,0.664746066,1.186103106,0.299684495,845,,,,,,384432,,,,,
5/3/21,8,1727.050905,366.0413651,,,,,,,,,,0.390939454,1.182364345,0.253579199,962,,,,,,428124,,,,,
5/4/21,7,1782.281938,452.4013669,,,,,,,,,,0.365337424,1.615768075,0.265105546,1001,,,,,,1302237,,,,,
5/5/21,5,1761.786996,230.2960403,,,,,,,,,,0.424819064,0.582658231,0.253579199,719,,,,,,977875,,,,,
5/6/21,2,1714.170209,122.2576308,,,,,,,,,,0.495935629,0.962394953,0.253579199,529,,,,,,224268,,,,,
5/7/21,16,1787.526754,835.2620025,2,2,,,,,,,,0.650382001,1.889999986,0.253579199,1584,,,,,,1385245,,,,,
5/8/21,1,1726.563363,164.6666839,,,,,,,,,,0.392759319,1.328828692,0.265105546,1067,,,,,,420408,,,,,
5/9/21,7,1816.314759,540.6714714,,,,,,,,,,0.670221252,4.518404484,0.253579199,1348,,,,,,1840858,,,,,
5/10/21,10,1747.04724,624.0547061,,,,,,,,,,0.567377099,1.716611743,0.253579199,1279,,,,,,744597,,,,,
5/11/21,12,1749.010158,604.5979276,,,,,,,,,,0.368205364,1.113348365,0.253579199,1543,,,,,,630137,63914,,,,
5/12/21,7,1762.33081,497.0054913,,,,,,,,,,0.568178533,0.897498667,0.253579199,1231,,,,,,986482,,,,,
5/13/21,37,1985.635996,1865.211764,1,1,,,,,,,,0.52258348,1.462062836,0.253579199,3309,,,,,,4520620,,,,,
5/14/21,3,1764.610262,316.298588,,,,,,,,,,0.698140684,1.669728994,0.265105546,1005,,,,,,1022558,,,,,
5/15/21,6,1727.03581,406.252499,,,,,,,,,,0.634901327,1.286469817,0.248477593,1530,,,,,,427886,,,,,
5/16/21,4,1743.286339,357.4747415,,,,,,,,,,0.317430576,0.657478571,0.265105546,975,,,,,,684197,,,,,
5/17/21,5,1765.863393,386.4006352,,,,,,,,,,0.521499291,1.113064885,0.265105546,1104,,,,,,1042390,,,,,
5/18/21,20,1870.362676,920.4113815,,,,,,,,,,0.414959201,2.317731619,0.247350767,1837,,,,,,2367295,144474,,,,
5/19/21,14,2156.400307,957.0181682,,,,,,,,,,3.302414577,17.73698807,0.251875401,2228,,,,,,7223220,,,,,
5/20/21,11,1767.817768,654.7840319,,,,,,,,,,0.345241613,1.096804619,0.253579199,1526,,,,,,1073322,,,,,
5/21/21,43,2043.654217,2017.758833,1,1,,,,,,,,0.581427437,8.839186668,0.253579199,3361,,,,,,5275770,71622,,,,
5/22/21,10,1785.174814,717.5644851,,,,,,,,,,0.414253403,0.955799878,0.265105546,1618,,,,,,1348022,,,,,
5/23/21,2,1730.798612,195.5806825,,,,,,,,,,0.648414887,1.328732371,0.263591856,597,,,,,,487438,,,,,
5/24/21,23,1949.418993,1113.984558,,,,,,,,,,0.50907667,1.23153615,0.248133898,2187,,,,,,3947432,,,,,
5/25/21,5,1730.742407,408.6830454,,,,,,,,,,0.483038145,1.513283849,0.254258186,1016,,,,,,486547,,,,,
5/26/21,11,1775.220365,577.3991084,,,,,,,,,,1.225196742,2.806351662,0.253579199,1602,,,,,,1190478,,,,,
5/27/21,12,1888.454916,838.1580405,,,,,,,,,,0.511209087,1.537035584,0.248161435,1964,,,,,,2982585,,,,,
5/28/21,6,1757.310966,381.9867373,,,,,,,,,,0.554024755,0.772714913,0.265105546,1196,,,,,,907036,,,,,
5/29/21,6,1739.896541,334.9018717,,,,,,,,,,0.355263914,0.757630169,0.250545204,879,,,,,,631426,,,,,
5/30/21,15,1790.910901,748.9702513,,,,,,,,,,0.424120281,0.942925692,0.253579199,1714,,,,,,1438805,,,,,
5/31/21,12,1745.485204,531.2586281,,,,,,,,,,0.447009486,1.124821782,0.251143634,1538,,,,,,719875,,,,,
6/1/21,23,1776.841982,1029.637917,,,,,,,,,,0.597520377,1.289798975,0.257210344,1962,,,,,,1216144,,,,,
6/2/21,18,1794.926154,1005.792947,1,1,,,,,,,,0.612595358,1.304380774,0.267139316,2039,,,,,,1502352,,,,,
6/3/21,10,1785.076912,702.8207685,,,,,,,,,,0.744401575,1.903369188,0.253579199,1724,,,,,,1346472,,,,,
6/4/21,6,1722.456448,359.8562779,,,,,,,,,,0.547201816,1.876193523,0.253579199,944,,,,,,355410,,,,,
6/5/21,95,2342.214766,6244.223018,17,17,,,,,,,,0.535495974,2.65789175,0.253510743,9395,,,,,,10164011,,,,,
6/6/21,3,1726.695527,232.8494153,,,,,,,,,,0.644000584,1.149397373,0.253579199,743,,,,,,422500,,,,,
6/7/21,16,1850.266539,800.4500446,,,,,,,,,,0.746743132,1.625131011,0.265105546,1497,,,,,,2378195,,,,,
6/8/21,6,1815.482658,467.5078726,,,,,,,,,,0.796246835,1.37688303,0.253579199,1015,,,,,,1827689,,,,,
6/9/21,25,1910.883306,1225.730777,,,,,,,,,,0.647922917,1.453474879,0.250541091,2501,,,,,,3337547,,,,,
6/10/21,26,2073.677863,1270.486437,,,,,,,,,,1.281824811,13.7931366,0.270633608,2663,,,,,,5914014,,,,,
6/11/21,13,1742.913006,561.5945203,,,,,,,,,,0.394295528,1.4528898,0.265826136,1419,,,,,,679166,,,,,
6/12/21,16,1806.631739,724.541036,,,,,,,,,,0.637049538,2.027706385,0.252311647,1923,,,,,,1687611,,,,,
6/13/21,19,1818.136774,781.7527983,,,,,,,,,,0.363385735,1.310859323,0.265105546,1646,,,,,,1869695,,,,,
6/14/21,63,1954.972568,3746.302507,17,17,,,,,,,,0.698325588,2.07858181,0.04237321,5708,,,,,,4035324,,,,,
6/15/21,37,1893.746386,2200.090945,14,14,,,,,,,,0.625766927,2.242493629,0.253579199,3928,,,,,,3066328,,,,,
6/16/21,15,1797.096979,667.5472782,,,,,,,,,,0.950790676,2.793222189,0.253579199,1599,,,,,,1382869,67565,,,,
6/17/21,16,1813.799752,867.1284668,,,,,,,,,,0.548150752,1.065442324,0.253579199,2019,,,,,,1801054,,,,,
6/18/21,17,1775.042577,757.3375453,,,,,,,,,,0.625961702,3.631882191,0.253579199,1796,,,,,,1187663,,,,,
6/19/21,2,1726.915988,258.8765335,,,,,,,,,,0.875763553,2.033684015,0.253579199,888,,,,,,425990,,,,,
6/20/21,31,1875.29026,1536.173325,4,4,,,,,,,,0.924959698,4.61040163,0.07233125,2971,,,,,,2774233,,,,,
6/21/21,10,1852.282871,737.2401762,,,,,,,,,,0.802738323,2.289999962,0.253579199,1677,,,,,,2410108,,,,,
6/22/21,19,1949.873635,1045.868302,,,,,,,,,,1.211670194,2.29784894,0.253579199,2034,,,,,,3954627,,,,,
6/23/21,5,1754.147313,361.9988816,,,,,,,,,,0.571827224,2.166715145,0.253579199,1339,,,,,,856965,,,,,
6/24/21,152,2299.572094,10991.56002,78,78,,,,,,,,0.681836462,3.495330572,0.025141746,14533,,,,,,9489128,,,,,
6/25/21,3,1746.990294,236.799028,,,,,,,,,,0.482307797,1.060494661,0.248987794,688,,,,,,743695,,,,,
6/26/21,1,1725.772904,145.4550817,,,,,,,,,,1.436308503,3.345296383,0.264448315,737,,,,,,407898,,,,,
6/27/21,16,1820.800719,1000.259383,,,,,,,,,,0.829582707,1.482272744,0.253579199,2110,,,,,,1911855,,,,,
6/28/21,101,2148.633522,6698.991203,42,42,,,,,,,,0.677800051,2.687772989,0.017499935,9881,,,,,,7100299,,,,,
6/29/21,20,1857.188469,983.9674346,,,,,,,,,,0.672398935,2.632657528,0.253579199,1924,,,,,,2487747,,,,,
6/30/21,8,1762.3911,441.4970926,,,,,,,,,,0.766633129,1.622354627,0.253579199,967,,,,,,833651,67542,,,,
7/1/21,8,1725.89788,307.1378193,,,,,,,,,,1.286987509,1.653061986,0.265358567,880,,,,,,409875,,,,,
7/2/21,2,1728.286125,305.7959442,,,,,,,,,,0.577621358,0.866927683,0.252201796,842,,,,,,447673,,,,,
7/3/21,3,1726.215019,274.9101596,,,,,,,,,,0.803996816,3.603927135,0.253579199,681,,,,,,414894,,,,,
7/4/21,5,1726.845423,395.3250508,,,,,,,,,,0.835782468,1.432835102,0.253579199,983,,,,,,424871,,,,,
7/5/21,9,1738.934428,538.6327581,,,,,,,,,,0.675786438,1.96383059,0.258682758,1166,,,,,,616198,,,,,
7/6/21,17,1884.365249,696.5525753,,,,,,,,,,0.730343899,1.846274376,0.248107672,1583,,,,,,2917860,,,,,
7/7/21,16,1777.169811,727.7666688,,,,,,,,,,0.848933874,2.91075778,0.276631832,1590,,,,,,1221330,,,,,
7/8/21,8,1738.629658,472.9052906,,,,,,,,,,0.684062853,1.98981154,0.253579199,1338,,,,,,611376,,,,,
7/9/21,3,1754.792095,173.0121226,,,,,,,,,,0.681169446,2.385765314,0.253579199,644,,,,,,867170,,,,,
7/10/21,55,1962.932807,3788.3056,18,18,,,,,,,,0.58583493,4.420006752,0.253579199,5686,,,,,,4161308,,,,,
7/11/21,30,1836.741168,1860.408648,4,4,,,,,,,,0.892960884,2.388858557,0.051379118,3111,,,,,,2164136,,,,,
7/12/21,6,1738.015984,348.1224356,,,,,,,,,,0.508126304,1.206340313,0.299684495,904,,,,,,601663,,,,,
7/13/21,7,1743.353095,352.1166101,,,,,,,,,,0.65679384,1.236942649,0.276631832,788,,,,,,686131,,,,,
7/14/21,4,1712.916221,271.1130631,,,,,,,,,,0.751832973,3.013224363,0.253579199,572,,,,,,204421,,,,,
7/15/21,78,2114.689958,4711.194127,53,53,,,,,,,,1.09068361,3.420000076,0.25401172,7912,,,,,,5816248,328011,,,,
7/16/21,56,1991.568524,2122.560471,,,,,,,,,,0.486242087,2.008188009,0.023296783,3690,,,,,,4614512,,,,,
7/17/21,18,1819.010125,748.4442142,,,,,,,,,,0.60284341,2.311410666,0.253579199,1558,,,,,,1883517,,,,,
7/18/21,26,1940.1833,1297.43365,,,,,,,,,,0.956237121,4.371744633,0.246911362,2620,,,,,,3801264,,,,,
7/19/21,34,1775.696423,1386.656243,,,,,,,,,,1.012818005,3.123154402,0.253579199,2570,,,,,,1198013,,,,,
7/20/21,9,1747.5492,727.752851,,,,,,,,,,0.888526222,3.903498173,0.248635679,1541,,,,,,752540,,,,,
7/21/21,111,2138.479705,6976.870744,45,45,,,,,,,,0.802967647,3.360554457,0.028190076,10544,,,,,,6939602,,,,,
7/22/21,17,1807.416904,876.6658916,,,,,,,,,,0.44605686,1.262247682,0.288158178,1730,,,,,,1700038,,,,,
7/23/21,45,1957.896846,3078.524266,12,12,79.9817276,79.9817276,79.9817276,,,,,0.366559754,1.594032049,0.151437819,4815,,,,,,2325619,771222,,,,
7/24/21,59,1958.920724,4133.877494,26,26,,,,,,,,0.951240447,4.015571117,0.088369459,5822,,,,,,4097810,,,,,
7/25/21,117,2162.627252,8142.968502,97,97,,,,,,,,1.025622384,2.14964819,0.093399189,12434,,,,,,7321773,,,,,
7/26/21,22,1803.970424,1066.863948,1,1,,,,,,,,0.521007975,1.466575503,0.253579199,2285,,,,,,1645490,,,,,
7/27/21,13,1810.820581,646.9334536,,,,,,,,,,1.510162194,6.25343132,0.25847435,1479,,,,,,1753906,,,,,
7/28/21,81,2095.629082,5778.508746,51,51,,,,,,,,1.062333765,3.959197521,0.265105546,8080,,,,,,4890708,602013,,,,
7/29/21,9,1863.645052,608.5015464,,,,,,,,,,0.380520294,1.480675101,0.265105546,1226,,,,,,2589930,,,,,
7/30/21,6,1794.105783,319.480042,,,,,,,,,,1.3023927,4.7815485,0.276631832,1015,,,,,,1489368,,,,,
7/31/21,27,1894.268122,1304.615573,3,3,,,,,,,,0.855735007,2.742045164,0.253579199,2320,,,,,,3074587,,,,,
8/1/21,10,1774.069504,556.5696366,,,,,,,,,,1.060463706,3.664229393,0.253579199,1143,,,,,,1172264,,,,,
8/2/21,17,1721.346329,1066.439779,2,2,,,,,,,,0.999138174,3.009335041,0.253579199,2075,,,,,,337841,,,,,
8/3/21,24,1699.999807,1116.357645,,,,,,,,,,0.95411687,1.608729005,0.253579199,2253,,,,,,,,,,,
8/4/21,72,2083.965682,3430.624466,,,,,,,,,,2.101296091,34.6930275,0.243164271,6172,,,,,,6076834,,,,,
8/5/21,21,1929.576266,1285.351599,2,2,,,,,,,,0.737680243,1.533551455,0.253579199,2371,,,,,,3633369,,,,,
8/6/21,91,2090.84696,6540.417962,44,44,,,,,,,,0.606413993,15.96218014,0.011932715,8817,,,,,,6185741,,,,,
8/7/21,24,1940.223639,1180.545528,1,1,,,,,,,,0.903884359,4.232177734,0.251357406,2500,,,,,,3801902,,,,,
8/8/21,51,2023.384643,2379.840826,3,3,,,,,,,,0.957774652,17.06587982,0.247737065,4355,,,,,,5118049,,,,,
8/9/21,26,1808.034849,1317.116087,4,4,,,,,,,,0.542273044,1.544846177,0.253579199,2373,,,,,,1709817,,,,,
8/10/21,39,1808.410441,1823.258364,3,3,,,,,,,,0.735222881,1.958350539,0.253579199,3187,,,,,,1715762,,,,,
8/11/21,39,1880.703591,1701.285935,1,1,,,,,,,,1.214672166,17.70729637,0.249834836,3208,,,,,,2859908,,,,,
8/12/21,103,2123.53621,6102.09315,42,42,,,,,,,,1.331413951,2.830498457,0.012909108,9350,,,,,,6703099,,,,,
8/13/21,24,1802.100473,1337.846901,,,,,,,,,,0.864562294,2.58006835,0.253579199,3061,,,,,,1615895,,,,,
8/14/21,134,2328.458424,8584.025458,50,50,,,,,,,,2.910472137,34.57967377,0.045731928,11893,,,,,,9946298,,,,,
8/15/21,253,2729.409606,16200.13203,114,114,,,,,,,,0.734665337,4.352223396,0.023971628,21264,,,,,,16291950,,,,,
8/16/21,147,2370.777849,7999.414396,32,32,,,,,,,,0.777637768,12.39892673,0.005290429,11572,,,,,,10616068,,,,,
8/17/21,85,2113.164948,3791.90005,5,5,,,,,,,,0.55809964,2.007749081,0.01161711,6360,,,,,,6538958,,,,,
8/18/21,237,2683.66183,15661.47508,98,98,,,,,,,,0.662398073,6.879301071,0.03240646,20287,,,,,,15567927,,,,,
8/19/21,242,2719.148712,14747.62239,87,87,,,,,,,,0.722579554,2.494247198,0.025386147,20271,,,,,,16129557,,,,,
8/20/21,208,2515.996722,12359.94904,65,65,,,,,,,,0.675953947,2.112669706,0.012405811,17634,,,,,,12914376,,,,,
8/21/21,158,2393.779453,9536.446344,61,61,,,,,,,,0.713679051,4.214015484,0.038685482,13268,,,,,,10980100,,,,,
8/22/21,98,2142.030741,4919.607661,19,19,,,,,,,,0.798335552,5.364847183,0.022460936,8323,,,,,,6995801,,,,,
8/23/21,240,2661.482771,14398.05951,95,95,,,,,,,,0.773976887,3.00999999,0.017542781,21304,,,,,,14781430,191260,,,,
8/24/21,166,2356.033763,9089.516897,40,40,,,,,,,,0.651826768,3.57853961,0.0398187,13667,,,,,,10382718,,,,,
8/25/21,110,2155.872953,6582.787352,47,47,,,,,,,,0.952427889,31.47113228,0.079802729,9863,,,,,,7214874,,,,,
8/26/21,142,2267.036295,8391.415954,60,60,,,,,,,,0.583901702,3.490175009,0.032025769,12388,,,,,,8974203,,,,,
8/27/21,142,2213.425989,8382.884392,37,37,,,,,,,,0.65909055,8.539999962,0.007031651,11018,,,,,,8125738,,,,,
8/28/21,128,2190.298467,7580.927123,38,38,,,,,,,,0.662498247,3.68035984,0.022946907,10902,,,,,,7759710,,,,,
8/29/21,108,2119.052885,6514.074675,48,48,,,,,,,,1.517363219,6.71999979,0.02526352,9049,,,,356726,,6250796,,,,,
8/30/21,180,2468.453419,9583.079096,52,52,,,,,,,,0.950327456,11.115592,0.065164566,14340,,,,,,12161928,,,,,
8/31/21,163,2844.930752,8843.654793,34,34,,,,,,,,0.788098595,12.89203548,0.006433656,12972,,,,,,18120247,,,,,
9/1/21,106,2264.411092,6676.000647,44,44,,,,,,,,0.714997314,13.82998753,0.007951093,9515,,,,,,8932654,,,,,
9/2/21,166,2678.553666,9085.963888,51,51,,,,,,,,0.62848444,10.29124928,0.003733589,13385,,,,,,15487081,,,,,
9/3/21,109,2115.115962,6387.219788,27,27,,,,,,,,0.596817467,15.50487518,0.035039615,9593,,,,,,6569836,,,,,
9/4/21,176,2360.936842,11207.95076,81,81,,,,,,,,0.646580862,3.090782404,0.034058038,15319,,,,,,10460318,,,,,
9/5/21,9,1783.894496,534.1360674,,,,,,,,,,0.426873328,1.923291564,0.253579199,1128,,,,,,1327759,,,,,
9/6/21,141,2260.290762,9908.847551,77,77,,,,,,,,0.685982622,2.06034112,0.137984708,13634,,,,,,8867444,,,,,
9/7/21,164,2412.948373,9987.455732,59,59,,,,,,,,0.771945915,3.035467863,0.070002295,14106,,,,,,11283480,,,,,
9/8/21,118,2220.071045,6576.84308,29,29,,,,,,,,0.634110937,2.744167089,0.023991052,9960,,,,,,8230907,,,,,
9/9/21,141,2194.414529,8455.924741,49,49,,,,,,,,0.672108334,3.819106817,0.055412758,12456,,,,,,7824855,,,,,
9/10/21,107,2266.169083,5007.522673,14,14,,,,,,,,1.231505733,17.03096771,0.0253671,7984,,,,,,8652607,135215,,,,
9/11/21,12,1873.727857,632.2260244,,,,,,,,,,0.721921648,2.195839882,0.258937806,1509,,,,,,2749507,,,,,
9/12/21,19,1935.093872,860.4813466,,,,,,,,,,1.924718254,30.35870171,0.253579199,1722,,,,,,3720715,,,,,
9/13/21,186,2482.444723,10348.21691,63,63,,,,,,,,0.814248387,8.427349091,0.006128186,15558,,,,,,12383366,,,,,
9/14/21,169,1937.200821,10626.72461,69,69,,,,,,,,1.24283687,14.72000027,0.047362164,14564,,,,,,3422412,145659,,,,
9/15/21,157,2349.803002,8682.904514,53,53,,,,,,,,0.83974142,3.648797512,0.011680695,13682,,,,,,10284109,,,,,
9/16/21,115,2186.036267,5844.044278,31,31,,,,,,,,0.669335557,2.545176506,0.091346107,9223,,,,,,7505441,82047,,,,
9/17/21,80,2017.991323,4377.821727,21,21,,,,,,,,0.67333726,2.180508852,0.004617017,6681,,,,,,5032693,,,,,
9/18/21,156,2326.539456,9583.957265,70,70,,,,,,,,0.544322171,2.041732073,0.051809102,13585,,,,,,8643225,558966,,,,
9/19/21,61,1989.20687,3298.412844,5,5,,,,,,,,0.694609971,3.296255112,0.262566477,4759,,,,,,4577138,,,,,
9/20/21,194,2426.425149,10861.9372,68,68,,,,,,,,0.652334697,3.114542246,0.033701837,16115,,,,,,11496769,,,,,
9/21/21,186,2426.321974,9439.064202,57,57,,,,,,,,0.721358633,3.007457733,0.064297251,15438,,,,,,11495136,,,,,
9/22/21,142,2282.061259,7003.92407,56,56,,,,,,,,0.723471396,2.304037809,0.041003596,12240,,,,,,9211995,,,,,
9/23/21,191,2454.680726,10503.88943,76,76,,,,,,,,0.819613049,3.342326164,0.013081724,16585,,,,,,11943957,,,,,
9/24/21,60,1904.724104,2972.36038,20,20,,,,,,,,0.513731742,1.753690243,0.051527597,5158,,,,,,3240070,,,,,
9/25/21,109,2137.695376,5836.233168,32,32,,,,,,,,0.492818791,1.936963797,0.082886368,9232,,,,,,6927191,,,,,
9/26/21,48,1854.96371,2852.24468,21,21,,,,,,,,0.534179271,4.320871353,0.047263768,4059,,,,,,2452535,,,,,
9/27/21,175,2390.420184,8833.688379,58,57,,,,,,,,0.587583901,16.20999908,0.027366236,14253,,,,,,10926938,,,,,
9/28/21,128,2197.937813,6449.43632,40,40,,,,,,,,0.71481969,2.767095566,0.006338176,10495,,,,,,7880615,,,,,
9/29/21,89,2093.994489,5148.403943,33,33,,,,,,,,1.30617385,5.070000172,0.02075294,7861,,,,,,6235561,,,,,
9/30/21,134,2255.447885,7115.559293,28,28,,,,,,,,0.631995451,3.305805206,0.03425828,11454,,,,,,8790798,,,,,
10/1/21,78,2043.710166,4057.48804,29,29,,,,,,,,0.702106692,1.907516479,0.019786453,6776,,,,,,5439733,,,,,
10/2/21,9,1797.511701,443.5262918,,,,,,,,,,0.468207916,1.256166101,0.34578982,869,,,,,,1543273,,,,,
10/3/21,111,2071.794052,5589.583326,27,27,,,,,,,,0.871443606,2.707596302,0.01803747,9360,,,,,,5884202,,,,,
10/4/21,149,2393.990688,7949.627476,40,40,,,,,,,,0.650955871,14.54021549,0.016879769,13058,,,,,,10983446,,,,,
10/5/21,125,2257.136866,6601.18439,43,43,,,,,,,,0.733533268,3.669958591,0.085129887,10614,,,,,,8817533,,,,,
10/6/21,97,2160.582456,4124.605146,18,18,,,,,,,,0.415697732,1.52295208,0.042292379,7317,,,,,,7289409,,,,,
10/7/21,193,2457.970802,10558.96148,87,87,,,,,,,,0.787858439,4.121070385,0.082943045,17351,,,,,,11996032,,,,,
10/8/21,92,2037.365459,4687.670504,31,31,,,,,,,,2.805251026,24.42000008,0.061329719,7147,,,,,,5339316,,,,,
10/9/21,5,1722.070618,250.3591449,,,,,,,,,,0.359416829,1.302630305,0.259968877,690,,,,,,349303,,,,,
10/10/21,38,1979.50809,1788.136164,1,1,,,,,,,,0.550154334,15.88000011,0.253579199,3148,,,,,,4423638,,,,,
10/11/21,74,2100.542196,3404.424992,10,10,,,,,,,,0.68086362,4.050809383,0.042623613,5602,,,,,,6339182,,,,,
10/12/21,184,2471.336537,9066.794627,47,47,,,,,,,,0.689970524,9.010000229,0.010555496,15840,,,,,,12207561,,,,,
10/13/21,98,2160.750445,5227.104195,33,33,,,,,,,,0.59168402,2.79063201,0.094226398,8357,,,,,,7292070,,,,,
10/14/21,96,2103.917254,4917.26738,27,27,,,,,,,,0.861350097,4.039361954,0.012721734,8250,,,,,,6243981,65274,,,,
10/15/21,140,2305.461389,7542.859449,53,53,,,,,,,,0.560948706,7.739999771,0.051036432,11934,,,,,,9582335,,,,,
10/16/21,17,1768.463214,717.754354,,,,,,,,,,0.670964149,1.349902272,0.275017977,1382,,,,,,1083536,,,,,
10/17/21,85,2068.290579,4034.828538,25,25,,,,,,,,0.863322561,13.15594196,0.033981912,7152,,,,,,5828753,,,,,
10/18/21,140,2277.471,6859.508432,42,42,,,,,,,,0.696923773,1.905961275,0.015518502,11630,,,,,,9139349,,,,,
10/19/21,248,2961.608795,11099.99431,168,168,,,,,,,,0.736751623,4.14953804,0.00349793,13043,,,,6458623,,9327828,1639383,,,,
10/20/21,233,2693.247123,8872.744454,171,170,,,,,,,,0.43330223,5.395660877,0.004112789,7211,,,,9651675,,3084748,1017630,,,,
10/21/21,243,2821.327896,13242.12874,150,150,,,,,,,,0.565286443,5.273348808,0.01524225,14060,,,,5297076,,7813603,1874610,,,,
10/22/21,81,2019.931875,4231.701581,33,32,,,,,,,,0.680652257,2.72029233,0.024628261,7041,,,,,,5063407,,,,,
10/23/21,16,1743.333828,743.1631794,,,,,,,,,,0.4883476,2.051303148,0.249490738,1904,,,,,,685826,,,,,
10/24/21,88,2179.984564,4260.885014,7,7,,,,,,,,0.597276656,10.51037979,0.20267272,6972,,,,,,7596476,,,,,
10/25/21,133,2191.363353,7823.157845,64,64,,,,,,,,0.683845873,1.799474478,0.125362515,11656,,,,,,7776565,,,,,
10/26/21,139,2279.934705,7048.829817,50,50,,,,,,,,0.918265533,15.68000031,0.045283053,11952,,,,,,9178338,,,,,
10/27/21,83,2074.964215,4856.965707,35,35,,,,,,,,0.659306604,4.137012005,0.050877038,7853,,,,,,5654211,123047,,,,
